1	1	A group of five waling down a street in suburbia.	The group of five consisted of all females.
2	2	Two men surrounded by several bicycles repairing them.	The men are not doing anything.
3	3	A man is waving as he is crossing the street.	As he was crossing the street the man waved his hand.
1	1	Builders wearing orange vests, white hard hats, and black coats stand near the top of an escalator, viewed through an office window.	They are ready to put in a long shift.
1	1	A man is lying down in the street.	A man fell down in an intersection.
2	2	A lady sitting on a couch holding stitch in her arm	A woman is sitting at the kitchen table.
2	2	A man and woman are riding in a red car.	The people are driving to the movie theater
2	2	A young female is sitting in a chair on the beach, while reading a book with her feet in the sand.	The woman is sleeping on a towel.
3	3	A performer interacting with the crowd.	The performer is talking with the crowd.
3	3	This is two women dressed in red costumes standing close together	There are two females sitting in close proximity.
1	1	Two individuals fencing in a gym with a man watching from the bleachers.	Two girls fencing in a gym with a man watching from the bleachers.
2	2	A worker with a pitchfork is standing outside.	A farmer sitting down in the barn.
3	3	A man and a woman gape at a wall of buildings in an urban landscape.	People are admiring buildings.
2	2	A mother walks with her child while crossing the street and ingesting food.	The man and his child are walking.
3	3	A woman sits hidden in the dried stray awaiting an animal in the wild.	The woman is sitting.
3	3	Three dogs, one of whom has a blue ball.	There are three animals.
1	1	A man is holding a baby and the baby is petting a goat.	A man and a child are at the zoo.
1	1	A girl is eating cereal from a bowl while sitting at a table.	A girl is having cereal at home for breakfast
2	2	A woman with short blond-hair is looking at a building with her arms in the air.	The lady walks away from the building.
2	2	A woman is going to play the organ.	a woman is asleep at home at midnight
2	2	A man and a woman, standing on a boat, observing something.	The boat is sinking.
1	1	A lively adult karate practice at the dojo.	All the adults are parents of children who ALSO take lessons at this same dojo.
2	2	Man standing in front of trees holding a gazing ball.	a man sitting in front of trees with a ball
3	3	A man carrying an Olympic torch with a brick building in the background.	A man carrying an Olympic torch with a building in the background.
1	1	A younger man where black clothes is doing a trick on his skateboard off of steps.	A man is practicing skateboarding tricks for an upcoming competition.
3	3	Four children, two of whom are dressed all in black standing in the yard of a house with a basket full of what looks like eggs.	Four children stand in a yard.
3	3	A man stands behind a bar which serves a number of kinds of beer.	There is a man in a bar.
1	1	A young girl wearing a safety harness climbs a rock wall.	A girl climbing a rock wall outside.
3	3	People celebrating a Lakers win on a bright day.	Humans rejoicing over a victory win by the Lakers on a sunny day.
3	3	A woman wearing a light colored jacket walks down a street at night next to parked cars.	Woman wearing a light colored jacket walks down a street
1	1	A man in the black hat is playing his keyboard.	A guy practices chopsticks.
1	1	Dog training on the mountain	A dog is taking a class.
3	3	Two dogs run through a snowy field.	There are two dogs.
1	1	A trick bicyclist grinds down a handrail.	A man is doing bikes tricks.
1	1	A man wearing a black shirt and a little girl wearing an orange dress share a treat.	A man and his daughter out for ice cream.
1	1	A young person in a gray t-shirt stands beside an older woman handing out a slice of watermelon.	a young person is waiting for watermelon from the older lady
3	3	Two men wearing white suits and sunglasses are at a party punching their hands into the air.	Two guys are at a get together.
2	2	He has very wide verity of hats to sell.	He buys some shoes.
1	1	A very young child being held by his dad in a hospital room.	A young child and their dad bond in a hospital.
3	3	A man and a woman walk through the street during a parade.	People walking down the street in a parade
1	1	A pitcher is pitching a baseball to a catcher, who is standing in front of an umpire and behind a batter.	the pitcher is a man
3	3	A man standing on a boat full of people hands a child over to a man that is not on the boat.	There are several people in this photo, and they are all outside.
1	1	Three boys are racing against each other.	 Three boys competing against each other.
3	3	A Mormon missionary walks his bicycle past a Metro sign.	The person is mormon.
3	3	A woman dressed in black is silhouetted against a cloud darkened sky.	A woman in black stands in front of a dark, cloudy backdrop.
3	3	A man in white, a man in black with a red headscarf, and a blond woman smoking.	The people are inhaling something.
2	2	Two females, one wearing a backpack, are standing over a body of water.	Two females, one wearing a large hat, are standing over a grave.
3	3	Two motorcyclists in red, white and blue coveralls ride on wet pavement.	There are two motocyclists on the road.
3	3	A group of black and red trumpeters play and walk as members of a parade.	Musicians are playing in the parade.
2	2	A group of people stand together holding papers and flags.	A person sitting alone.
1	1	There is a man on a bucking horse holding on tightly while the crowd watches at a rodeo.	The man is nervous.
2	2	A man wearing a Nike shirt and kilt prepares to toss an object.	A man is a tuxedo is eating in a restaurant.
1	1	A little girl wearing a white and red outfit is taking a picture of an adult.	A girl takes a picture of her Grandma.
3	3	Two women cross the street with umbrellas while it is raining.	Two women walk in the rain.
1	1	The white dog is on its back in the sand with paws in the air.	The white dog is in the sand sleeping.
1	1	A boy laying down in the grass, next to a red stool, reading a book.	The boy is learning.
1	1	Group of people watching a skateboarder do tricks at a skate park.	Group of people watching a skateboarder do tricks at the X-Games.
3	3	A group of young people all wearing red shirts and all carrying bags or purses.	People are wearing the same color shirt and are carrying something.
3	3	A family is posing with SpongeBob SquarePants.	A family poses with a cartoon character.
3	3	A large truck is parked in the grass.	The truck is parked in the grass.
2	2	Two men sitting in office chairs looking at an image on a large screen in front of them.	A few men are standing over a table.
1	1	A young woman gives a lady a hug after graduation.	A girl hugs her older sister at her graduation.
1	1	A man is servicing a truck.	A man is changing the oil of a truck.
1	1	A very young lady playing a game with a string and spinning tops.	A young lady is playing a game with friends
